ID,Number,YS(MPa),UTS(MPa),El(%),Al(at%),Co(at%),Cr(at%),Fe(at%),Ni(at%),Ta(at%),Nb(at%),Mo(at%),Ti(at%),V(at%),Mn(at%),C(at%),Cu(at%),W(at%),Hom_Temp(K),CR(%),recrystalize temperature/K,recrystalize time/mins,Anneal_Temp(K),Anneal_Time(h),aging temperature/K,aging time/hours,?,T_K,E,?r,?.1,??,VEC,?H,?S,?.2,?.3,?.4,D.?,e/a,Ec_eV/atom,G,?.5,D.r,A,F,w,?G,D.G,total_at%,Processing_Description
47,575,1700.0,1800.0,6.0,16.4,16.4,16.4,16.4,34.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,90.0,0,0.0,298,0.0,0,0.0,1.80176,1691.92,194.752,0.051988913,5.062472388,0.120379826,7.704,-11.944448,12.9121589,-1828.995353,4777.243611,1.168771169,0.12718528,1.656,4.1776,75.016,-0.061785436,0.05945984,-5.820013489,-36.93120486,11979.59084,0.343643302,25.57088,100.0,Homogenization was performed at 298K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 298K
48,610,395.0,400.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,0,0.0,1.778,1684.0,193.6,0.054378229,5.263812598,0.120565335,7.2,-12.32,13.3808668,-1829.008092,4525.161922,1.168235584,0.1312,1.8,4.12,74.8,-0.073365845,0.0656,-5.975404464,-35.08596979,10669.59711,0.380525531,29.6,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K
49,648,1000.0,1280.0,27.0,11.2,22.2,22.2,22.2,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,70.0,0,0.0,1473,1.0,923,140.0,1.79648,1766.61,207.306,0.043982474,4.558915417,0.112644616,7.662,-9.123312,13.15030277,-2546.384074,6797.92604,1.16910626,0.12062592,1.668,4.2003,80.168,-0.053343959,0.04712616,-5.507482262,-45.05192768,11493.35722,0.307702192,24.5532,100.0,Homogenization was performed at 298K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1473K for 1.0 hours. Secondary heat treatment was conducted at 923K for 140.0 hours
50,127,390.0,694.0,29.7,5.27,18.82,17.95,19.47,18.37,0.0,0.0,0.0,0.0,0.0,20.12,0.0,0.0,0.0,1423,96.0,0,0.0,1273,1.0,0,0.0,1.755661,1748.8748,210.7099,0.044381653,4.675826814,0.140114964,7.7319,-6.92881852,14.38507299,-3630.877555,7303.064331,1.168399659,0.154077913,1.4883,3.975237,82.1503,-0.032030301,0.057582459,-5.629719017,-44.69759005,10028.12457,0.236466011,17.86983962,100.0,Homogenization was performed at 1423K. followed by cold rolling to 96.0% reduction. First heat treatment was performed at 1273K for 1.0 hours
51,117,1520.0,1520.0,4.0,0.0,20.06,20.14,19.42,19.75,0.0,0.0,0.0,0.0,0.0,19.27,1.36,0.0,0.0,1493,95.0,0,0.0,0,0.0,0,0.0,1.777428,1833.0795,216.774,0.052231536,5.661219468,0.164256095,7.9457,-6.82552992,13.79589244,-3705.055564,5056.898168,1.428883237,0.16679541,1.3812,4.075439,84.6108,-0.026572778,0.055948613,-6.315573416,-36.30414769,10574.03845,0.209083257,15.75091048,100.0,Homogenization was performed at 1493K. followed by cold rolling to 95.0% reduction
52,533,560.0,590.0,7.0,5.3,21.0,21.1,26.3,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,40.0,0,0.0,298,0.0,0,0.0,1.81401,1811.466,214.509,0.032646368,3.501469919,0.10303213,8.049,-6.392156,12.58940914,-3567.698696,11812.33061,1.169741063,0.10763942,1.579,4.26003,82.947,-0.034492059,0.0316915,-4.872979989,-66.3186068,12190.5899,0.24555225,19.285882,100.0,Homogenization was performed at 298K. followed by cold rolling to 40.0% reduction. First heat treatment was performed at 298K
53,951,1177.0,1582.0,22.2,5.2,13.85,17.42,0.2,55.84,0.0,0.0,1.69,5.8,0.0,0.0,0.0,0.0,0.0,298,0.0,0,0.0,298,0.0,0,0.0,1.829300007,1803.197612,205.5264008,0.051786698,5.321766822,0.134866269,8.381100021,-13.02180796,10.8403072,-1501.113833,4042.082274,1.206469676,0.130001311,1.319400008,4.38292903,79.05630032,-0.042432392,0.053378252,-5.988690216,-36.58517619,14486.5537,0.279278398,20.65554925,100.0,Homogenization was performed at 298K. First heat treatment was performed at 298K
54,58,220.0,600.0,30.0,0.0,0.0,0.0,33.333,33.333,0.0,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.0,1373,90.0,0,0.0,1173,1.0,0,0.0,1.7633157,1685.98314,202.99797,0.044306239,4.497038255,0.154343721,8.33325,-4.444355556,9.133854369,-3464.962304,4652.906414,1.113899224,0.1599968,1.33332,3.8766279,79.33254,-0.000450217,0.057776622,-5.525156936,-45.37127375,9893.164158,0.031442658,2.666613334,99.999,Homogenization was performed at 1373K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
55,735,448.0,986.0,50.0,0.0,41.63,26.62,3.38,23.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,1473,10.0,1394,6.0,298,0.0,0,0.0,1.84981201,1961.999114,235.2552009,0.025599185,3.011170748,0.152661865,8.259700028,-3.850995533,10.95669134,-5582.197774,16719.64827,1.207254483,0.140652663,1.498000013,4.536903036,90.23980035,-0.027922627,0.026792158,-4.607299839,-89.73857682,13568.56434,0.259845775,21.62320904,100.0,Homogenization was performed at 1473K. followed by cold rolling to 10.0% reduction. Recrystallization was carried out at 1394K for 6.0 minutes. First heat treatment was performed at 298K
56,971,792.0,1321.0,20.7,5.2,13.85,17.42,0.2,55.84,0.0,0.0,1.69,5.8,0.0,0.0,0.0,0.0,0.0,1433,0.0,0,0.0,298,0.0,923,24.0,1.829300007,1803.197612,205.5264008,0.051786698,5.321766822,0.134866269,8.381100021,-13.02180796,10.8403072,-1501.113833,4042.082274,1.206469676,0.130001311,1.319400008,4.38292903,79.05630032,-0.042432392,0.053378252,-5.988690216,-36.58517619,14486.5537,0.279278398,20.65554925,100.0,Homogenization was performed at 1433K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 923K for 24.0 hours
57,401,342.0,790.0,69.0,3.0,32.33,32.34,0.0,32.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373,88.0,0,0.0,1173,2.0,0,0.0,1.810451,1863.2588,224.5283,0.026926869,3.022922109,0.115297297,8.1731,-6.57914568,9.980092991,-2826.430208,13764.57666,1.169974441,0.11658034,1.3833,4.282379,86.7893,-0.033298575,0.026816049,-4.647447721,-85.80587418,13468.60349,0.244640591,20.37612854,100.0,Homogenization was performed at 1373K. followed by cold rolling to 88.0% reduction. First heat treatment was performed at 1173K for 2.0 hours
58,282,648.0,1075.0,27.0,16.39,16.39,16.39,16.39,34.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,90.0,0,0.0,1473,1.0,0,0.0,1.801826,1691.942,194.7552,0.051980593,5.061745348,0.120372778,7.7054,-11.94227848,12.90969243,-1829.001967,4777.860262,1.168772662,0.127162143,1.6556,4.17776,75.0166,-0.061752421,0.059439318,-5.819472209,-36.93811087,11983.40804,0.343535922,25.5588938,100.0,followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1473K for 1.0 hours
59,47,642.0,941.0,37.0,15.0,0.0,0.0,28.333,0.0,0.0,0.0,0.0,0.0,0.0,28.333,0.0,28.334,0.0,1073,86.0,0,0.0,1073,1.0,0,0.0,1.7375014,1468.21462,160.23277,0.047776202,3.827656562,0.149350082,4.98329,0.18900911,11.27818654,87608.46711,4941.013449,1.147048176,0.160838924,1.58333,3.5344993,63.39978,-0.060008241,0.067622084,-5.171411254,-44.84263107,7814.354448,0.335747077,22.13782889,100.0,Homogenization was performed at 1073K. followed by cold rolling to 86.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
60,381,305.0,795.0,89.5,0.0,33.33,33.34,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,90.0,0,0.0,1273,1.0,0,0.0,1.816651,1892.0288,229.3383,0.013525824,1.550994704,0.11146046,8.3331,-4.88937768,9.133862485,-3534.505209,49926.0291,1.034832816,0.11112022,1.3333,4.309979,88.6693,-0.021526797,0.017778889,-5.552635099,-321.8517323,13840.60927,0.210060117,17.77948854,100.0,Homogenization was performed at 1473K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 1273K for 1.0 hours
61,203,301.0,718.0,77.5,0.0,17.5,12.5,55.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1523,79.0,0,0.0,1273,1.0,0,0.0,1.842,1895.55,223.95,0.019276418,2.158476853,0.09995499,8.025,-2.335,10.59041722,-8597.287091,28501.02116,1.105867912,0.090525,1.775,4.41975,86.5,-0.013244997,0.0191625,-4.546034945,-149.3340152,11141.97818,0.173352592,13.255,100.0,Homogenization was performed at 1523K. followed by cold rolling to 79.0% reduction. First heat treatment was performed at 1273K for 1.0 hours
62,1106,449.1,881.3,64.4,0.0,31.67,31.67,0.0,31.67,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,1473,0.0,0,0.0,973,1.0,0,0.0,1.807352,1906.5209,224.2768,0.019487636,2.185312268,0.115992793,8.167,-6.56240404,10.32608968,-2999.95332,27190.52514,1.087973165,0.11799862,1.3666,4.3599,86.5875,-0.028510263,0.023949487,-4.534543622,-146.1007405,13341.53718,0.234387499,19.9986549,100.0,Homogenization was performed at 1473K. First heat treatment was performed at 973K for 1.0 hours
63,891,803.0,1310.0,26.4,0.88,1.01,28.65,2.67,58.93,0.6,1.17,5.59,0.5,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,873,6.0,923,200.0,1.839334004,1940.807706,227.4609005,0.034201354,3.889735398,0.142111776,8.386800011,-8.398059853,9.353411945,-2161.591403,7996.196553,1.207088185,0.141725714,1.133000004,4.522246014,89.03200021,-0.027304564,0.036437738,-5.152484708,-61.61948272,14316.41784,0.238519893,20.95476235,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 873K for 6.0 hours. Secondary heat treatment was conducted at 923K for 200.0 hours
64,898,541.0,1081.0,21.4,0.88,1.01,28.65,2.67,58.93,0.6,1.17,5.59,0.5,0.0,0.0,0.0,0.0,0.0,1423,0.0,0,0.0,873,6.0,1123,500.0,1.839334004,1940.807706,227.4609005,0.034201354,3.889735398,0.142111776,8.386800011,-8.398059853,9.353411945,-2161.591403,7996.196553,1.207088185,0.141725714,1.133000004,4.522246014,89.03200021,-0.027304564,0.036437738,-5.152484708,-61.61948272,14316.41784,0.238519893,20.95476235,100.0,Homogenization was performed at 1423K. First heat treatment was performed at 873K for 6.0 hours. Secondary heat treatment was conducted at 1123K for 500.0 hours
65,276,775.0,1205.0,35.0,0.0,32.0,32.0,0.0,32.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,70.0,0,0.0,973,4.0,0,0.0,1.8304,1932.16,233.32,0.020794378,2.4258721,0.128264726,8.24,-5.12,10.16479571,-3835.939781,23507.51921,1.105973512,0.128768,1.36,4.4104,90.16,-0.022386176,0.02432,-4.504539552,-126.4629556,13753.38841,0.218062091,19.2512,100.0,Homogenization was performed at 1473K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 973K for 4.0 hours
66,496,305.0,806.0,76.0,0.0,35.0,25.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,1473,40.0,0,0.0,1273,0.1,0,0.0,1.775,1831.95,223.7,0.033136675,3.706337074,0.133397901,8.0,-4.28,12.58245614,-5385.61461,11459.02256,1.114473445,0.1423,1.45,4.092,86.6,-0.017600016,0.0401,-4.990314989,-63.99794084,11198.68024,0.19122625,15.74,100.0,Homogenization was performed at 1473K. followed by cold rolling to 40.0% reduction. First heat treatment was performed at 1273K for 0.1 hours
67,736,490.0,1027.0,47.0,0.0,41.63,26.62,3.38,23.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.79,1473,20.0,1394,6.0,298,0.0,0,0.0,1.84981201,1961.999114,235.2552009,0.025599185,3.011170748,0.152661865,8.259700028,-3.850995533,10.95669134,-5582.197774,16719.64827,1.207254483,0.140652663,1.498000013,4.536903036,90.23980035,-0.027922627,0.026792158,-4.607299839,-89.73857682,13568.56434,0.259845775,21.62320904,100.0,Homogenization was performed at 1473K. followed by cold rolling to 20.0% reduction. Recrystallization was carried out at 1394K for 6.0 minutes. First heat treatment was performed at 298K
68,325,350.0,720.0,21.9,0.0,35.0,15.0,20.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,0.0,0,0.0,0,0.0,0,0.0,1.871,1943.2,230.1,0.0267358,3.075953739,0.12529565,8.25,-3.82,12.6874917,-6454.014103,17749.63464,1.105805388,0.1237,1.65,4.5775,87.7,-0.019901179,0.03005,-4.603671694,-84.49128547,13209.60183,0.212958447,17.78,100.0,Homogenization was performed at 1473K
69,373,1146.0,1284.0,18.6,0.0,33.33,33.34,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473,90.0,0,0.0,973,0.375,0,0.0,1.816651,1892.0288,229.3383,0.013525824,1.550994704,0.11146046,8.3331,-4.88937768,9.133862485,-3534.505209,49926.0291,1.034832816,0.11112022,1.3333,4.309979,88.6693,-0.021526797,0.017778889,-5.552635099,-321.8517323,13840.60927,0.210060117,17.77948854,100.0,Homogenization was performed at 1473K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 973K for 0.375 hours
70,1058,272.0,567.0,47.0,0.0,10.0,10.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1473,0.0,0,0.0,1173,3.0,0,0.0,1.706,1726.8,212.4,0.041015858,4.355884126,0.138289551,7.5,-0.96,9.923171408,-17849.30457,5898.572073,1.103922963,0.1468,1.5,3.725,83.8,-0.007154906,0.055,-5.485548205,-49.94212962,7558.269224,0.12637902,7.84,100.0,Homogenization was performed at 1473K. First heat treatment was performed at 1173K for 3.0 hours
71,152,529.0,795.0,43.6,0.0,19.96,19.96,19.96,19.96,0.0,0.0,0.0,0.0,0.0,19.96,0.2,0.0,0.0,0,60.0,0,0.0,1173,0.05,0,0.0,1.767568,1805.4916,218.9652,0.039407491,4.314434567,0.142592305,7.992,-4.55535104,13.47405293,-5340.376445,8676.422274,1.42956602,0.15292873,1.3972,4.030692,85.4368,-0.016336113,0.047891226,-5.398478456,-51.55437422,10510.14588,0.179612617,14.03076224,100.0,followed by cold rolling to 60.0% reduction. First heat treatment was performed at 1173K for 0.05 hours
72,125,970.0,1080.0,7.9,5.27,18.82,17.95,19.47,18.37,0.0,0.0,0.0,0.0,0.0,20.12,0.0,0.0,0.0,1423,96.0,0,0.0,1073,1.0,0,0.0,1.755661,1748.8748,210.7099,0.044381653,4.675826814,0.140114964,7.7319,-6.92881852,14.38507299,-3630.877555,7303.064331,1.168399659,0.154077913,1.4883,3.975237,82.1503,-0.032030301,0.057582459,-5.629719017,-44.69759005,10028.12457,0.236466011,17.86983962,100.0,Homogenization was performed at 1423K. followed by cold rolling to 96.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
73,845,462.0,862.0,38.0,1.1,1.51,25.03,19.07,47.37,0.0,0.0,5.55,0.19,0.0,0.0,0.0,0.0,0.19,1323,50.0,1394,6.0,298,0.0,0,0.0,1.842634005,1917.961508,227.9871004,0.028181692,3.212531119,0.131977166,8.285300015,-6.00947696,10.92321959,-3486.212669,13753.60467,1.20718975,0.135034012,1.287200006,4.453868021,89.22410015,-0.023795392,0.031203345,-4.78743593,-80.65341943,13338.36537,0.222707402,19.62000645,100.01,Homogenization was performed at 1323K. followed by cold rolling to 50.0% reduction. Recrystallization was carried out at 1394K for 6.0 minutes. First heat treatment was performed at 298K
74,51,309.0,630.0,71.8,0.0,17.5,12.5,55.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1423,50.0,0,0.0,1373,0.333333333,0,0.0,1.842,1895.55,223.95,0.019276418,2.158476853,0.09995499,8.025,-2.335,10.59041722,-8597.287091,28501.02116,1.105867912,0.090525,1.775,4.41975,86.5,-0.013244997,0.0191625,-4.546034945,-149.3340152,11141.97818,0.173352592,13.255,100.0,Homogenization was performed at 1423K. followed by cold rolling to 50.0% reduction. First heat treatment was performed at 1373K for 0.333333333 hours
75,385,248.0,543.0,43.0,0.0,10.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1373,0.0,0,0.0,0,0.0,0,0.0,1.686,1689.3,210.0,0.04321178,4.537236848,0.149144226,7.6,-2.96,11.30069393,-6449.412924,6052.026345,1.112993503,0.158,1.3,3.604,83.0,-0.007691248,0.0596,-5.614475661,-46.92928609,7661.218006,0.131098511,8.24,100.0,Homogenization was performed at 1373K
76,986,1230.0,1585.0,14.3,4.76,8.67,16.06,0.1,62.91,0.0,0.0,2.23,5.26,0.0,0.0,0.0,0.0,0.0,1473,0.0,1398,60.0,1123,4.0,1033,16.0,1.838811007,1803.377612,205.6814008,0.050494752,5.192915685,0.134012813,8.529900021,-12.47011329,9.884105755,-1429.399607,3876.545562,1.206657627,0.125372861,1.257700008,4.40511703,79.22690032,-0.039602745,0.050653895,-5.90878174,-37.79083877,14966.82738,0.271458976,19.66775047,99.99,Homogenization was performed at 1473K. Recrystallization was carried out at 1398K for 60.0 minutes. First heat treatment was performed at 1123K for 4.0 hours. Secondary heat treatment was conducted at 1033K for 16.0 hours
77,144,1060.0,1272.0,6.1,10.12,22.47,22.47,22.47,22.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523,70.0,0,0.0,1073,1.0,0,0.0,1.798748,1776.7485,208.9881,0.042261295,4.41605388,0.111422854,7.7187,-8.66883612,13.08385024,-2681.641568,7325.714029,1.169213862,0.118986739,1.6518,4.210155,80.8268,-0.05045263,0.044508127,-5.415723094,-47.32173604,11598.00838,0.29790511,23.820447,100.0,Homogenization was performed at 1523K. followed by cold rolling to 70.0% reduction. First heat treatment was performed at 1073K for 1.0 hours
78,530,284.0,450.0,23.8,5.3,21.0,21.1,26.3,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,13.3,0,0.0,298,0.0,0,0.0,1.81401,1811.466,214.509,0.032646368,3.501469919,0.10303213,8.049,-6.392156,12.58940914,-3567.698696,11812.33061,1.169741063,0.10763942,1.579,4.26003,82.947,-0.034492059,0.0316915,-4.872979989,-66.3186068,12190.5899,0.24555225,19.285882,100.0,Homogenization was performed at 298K. followed by cold rolling to 13.3% reduction. First heat treatment was performed at 298K
79,431,1850.0,1862.0,4.5,6.96,23.26,23.26,23.26,23.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423,90.0,0,0.0,823,24.0,0,0.0,1.805384,1806.413,213.9098,0.036357787,3.888643518,0.107494058,7.8846,-7.26102768,12.82360766,-3190.282782,9700.973766,1.169529641,0.113761869,1.6044,4.23899,82.7544,-0.041348349,0.036407482,-5.091936278,-57.29637422,11908.78149,0.26769941,21.534108,100.0,Homogenization was performed at 1423K. followed by cold rolling to 90.0% reduction. First heat treatment was performed at 823K for 24.0 hours
80,683,328.0,732.0,47.0,7.54,1.82,20.6,26.38,42.9,0.0,0.0,0.28,0.34,0.0,0.0,0.0,0.0,0.15,1394,0.0,0,0.0,298,0.0,0,0.0,1.814538005,1790.910308,209.8743004,0.039781608,4.174568548,0.114722977,8.065800015,-8.498728366,11.25221456,-2371.143797,7110.061266,1.206765763,0.119243291,1.440600006,4.262864021,81.99490015,-0.042050418,0.040770186,-5.316901412,-51.65735054,12399.68132,0.271838486,21.33895809,100.01000000000002,Homogenization was performed at 1394K. First heat treatment was performed at 298K
81,347,696.0,816.0,17.0,0.0,19.89,19.88,21.04,20.8,0.0,0.0,0.0,0.0,0.0,18.39,0.0,0.0,0.0,1373,60.0,0,0.0,1173,1.0,0,0.0,1.771297,1804.8417,219.4419,0.035699951,3.917032561,0.136181819,8.0334,-4.13840028,13.37175028,-5831.696036,10491.8727,1.114355791,0.147357014,1.4093,4.047432,85.5523,-0.014523041,0.044585538,-5.148267679,-58.65707578,10676.83047,0.174097373,13.7287431,100.0,Homogenization was performed at 1373K. followed by cold rolling to 60.0% reduction. First heat treatment was performed at 1173K for 1.0 hours
82,20,409.0,1026.0,29.3,0.0,30.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1373,80.0,0,0.0,1173,0.166666667,0,0.0,1.808,1872.2,208.9,0.020291965,2.119495794,0.084593144,7.8,-4.44,9.713100291,-4095.690623,23589.00613,1.07848543,0.0808,1.9,4.398,79.7,-0.018644869,0.0214,-4.506551872,-142.3855282,10506.91257,0.194705822,14.34,100.0,Homogenization was performed at 1373K. followed by cold rolling to 80.0% reduction. First heat treatment was performed at 1173K for 0.166666667 hours
83,866,1306.0,1475.0,22.2,1.41,0.16,20.48,19.01,52.94,0.0,3.1,1.82,1.08,0.0,0.0,0.0,0.0,0.0,1353,0.0,0,0.0,993,8.0,893,8.0,1.830258005,1880.442409,214.9332007,0.037306133,4.009163272,0.120513127,8.407700016,-8.795241453,10.61664898,-2269.863435,7628.286451,1.207069608,0.121447023,1.279900006,4.469841022,83.80760028,-0.029669503,0.037228751,-5.204548658,-55.70159722,13546.8912,0.236833419,18.96924939,100.0,Homogenization was performed at 1353K. First heat treatment was performed at 993K for 8.0 hours. Secondary heat treatment was conducted at 893K for 8.0 hours
84,849,317.0,758.0,48.0,1.1,1.51,25.03,19.07,47.37,0.0,0.0,5.55,0.19,0.0,0.0,0.0,0.0,0.19,1323,40.0,1450,6.0,298,0.0,0,0.0,1.842634005,1917.961508,227.9871004,0.028181692,3.212531119,0.131977166,8.285300015,-6.00947696,10.92321959,-3486.212669,13753.60467,1.20718975,0.135034012,1.287200006,4.453868021,89.22410015,-0.023795392,0.031203345,-4.78743593,-80.65341943,13338.36537,0.222707402,19.62000645,100.01,Homogenization was performed at 1323K. followed by cold rolling to 40.0% reduction. Recrystallization was carried out at 1450K for 6.0 minutes. First heat treatment was performed at 298K
85,959,1224.0,1616.0,26.6,5.2,13.85,17.42,0.2,55.84,0.0,0.0,1.69,5.8,0.0,0.0,0.0,0.0,0.0,1353,0.0,0,0.0,298,0.0,923,24.0,1.829300007,1803.197612,205.5264008,0.051786698,5.321766822,0.134866269,8.381100021,-13.02180796,10.8403072,-1501.113833,4042.082274,1.206469676,0.130001311,1.319400008,4.38292903,79.05630032,-0.042432392,0.053378252,-5.988690216,-36.58517619,14486.5537,0.279278398,20.65554925,100.0,Homogenization was performed at 1353K. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 923K for 24.0 hours
86,442,332.0,608.0,19.2,0.0,0.0,14.29,14.29,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71,0.0,1273,0.0,0,0.0,0,0.0,0,0.0,1.859272,1672.3245,184.293,0.01448622,1.334854431,0.085487952,5.9287,5.22453868,10.73749184,3436.967698,51167.32587,1.034761404,0.074811223,1.1429,4.029305,72.4317,-0.037656669,0.019183184,-7.316232543,-432.6160464,13481.39856,0.305526724,23.3895303,100.0,Homogenization was performed at 1273K
87,602,980.0,1300.0,43.0,6.0,30.0,15.0,13.0,30.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1423,65.0,1423,2.0,298,0.0,1073,4.0,1.8129,1783.67,203.08,0.051404706,5.219633799,0.121089182,8.06,-11.9316,13.38379135,-2000.759925,5064.929518,1.206244972,0.12207,1.61,4.3148,77.41,-0.040958526,0.053076,-5.86529683,-36.69038769,12893.29636,0.2717689,19.899,100.0,Homogenization was performed at 1423K. followed by cold rolling to 65.0% reduction. Recrystallization was carried out at 1423K for 2.0 minutes. First heat treatment was performed at 298K. Secondary heat treatment was conducted at 1073K for 4.0 hours
