ID,References,Ag(wt%),Al(wt%),Be(wt%),Ce(wt%),Cr(wt%),Cu(wt%),Fe(wt%),Li(wt%),Mg(wt%),Mn(wt%),Ni(wt%),Re(wt%),Si(wt%),Sn(wt%),Ti(wt%),V(wt%),Zn(wt%),Zr(wt%),ST1,TIME1,ST2,TIME2,ST3,TIME3,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,Processing_Description,UTS(MPa)
53,"张训, 王淑青, 刘晓霏, 等. 7055超高强铝合金的固溶工艺研究. 特种铸造及有色合金, 2015, 35(2): 147-149. DOI: 10. 15980/j. tzzz. 2015. 02. 010. ",0.0,87.374,0.0,0.0,0.002,2.0,0.13,0.0,2.21,0.003,0.0,0.0,0.06,0.0,0.001,0.0,8.06,0.16,470,360,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 6h.,526.0
54,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",0.0,87.374,0.0,0.0,0.002,2.0,0.13,0.0,2.21,0.003,0.0,0.0,0.06,0.0,0.001,0.0,8.06,0.16,470,240,0,0,0,0,0.0,120,4.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 4.0 hours.,660.0
55,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",0.0,87.374,0.0,0.0,0.002,2.0,0.13,0.0,2.21,0.003,0.0,0.0,0.06,0.0,0.001,0.0,8.06,0.16,470,240,0,0,0,0,0.0,120,4.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 4.0 hours.,545.0
56,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",0.0,87.374,0.0,0.0,0.002,2.0,0.13,0.0,2.21,0.003,0.0,0.0,0.06,0.0,0.001,0.0,8.06,0.16,470,240,0,0,0,0,0.0,120,2.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 2.0 hours.,601.0
57,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",0.0,87.374,0.0,0.0,0.002,2.0,0.13,0.0,2.21,0.003,0.0,0.0,0.06,0.0,0.001,0.0,8.06,0.16,470,240,0,0,0,0,0.0,120,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,636.0
58,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",0.0,87.374,0.0,0.0,0.002,2.0,0.13,0.0,2.21,0.003,0.0,0.0,0.06,0.0,0.001,0.0,8.06,0.16,470,240,0,0,0,0,0.0,120,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,626.0
59,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",0.0,87.374,0.0,0.0,0.002,2.0,0.13,0.0,2.21,0.003,0.0,0.0,0.06,0.0,0.001,0.0,8.06,0.16,470,240,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,624.0
60,"张新明, 周志乐, 唐建国, 等. Cr元素对Al-Mg-Si-Cu铝合金组织与性能的影响. 材料工程, 2013(12): 49-53, 58. DOI: 10. 3969/j. issn. 1001-4381. 2013. 12. 009. ",0.0,98.38,0.0,0.0,0.21,0.2,0.14,0.0,0.66,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,535,60,0,0,0,0,0.0,175,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 175.0℃ for 24.0 hours.,296.0
61,"张新明, 周志乐, 唐建国, 等. Cr元素对Al-Mg-Si-Cu铝合金组织与性能的影响. 材料工程, 2013(12): 49-53, 58. DOI: 10. 3969/j. issn. 1001-4381. 2013. 12. 009. ",0.0,98.27,0.0,0.0,0.29,0.21,0.14,0.0,0.69,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,535,60,0,0,0,0,0.0,175,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 175.0℃ for 24.0 hours.,275.0
62,"张新明, 周志乐, 唐建国, 等. Cr元素对Al-Mg-Si-Cu铝合金组织与性能的影响. 材料工程, 2013(12): 49-53, 58. DOI: 10. 3969/j. issn. 1001-4381. 2013. 12. 009. ",0.0,98.49,0.0,0.0,0.1,0.21,0.14,0.0,0.68,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,535,60,0,0,0,0,0.0,175,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 175.0℃ for 24.0 hours.,265.0
63,"张新明, 周志乐, 唐建国, 等. Cr元素对Al-Mg-Si-Cu铝合金组织与性能的影响. 材料工程, 2013(12): 49-53, 58. DOI: 10. 3969/j. issn. 1001-4381. 2013. 12. 009. ",0.0,98.6,0.0,0.0,0.0,0.22,0.12,0.0,0.66,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,535,60,0,0,0,0,0.0,175,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 175.0℃ for 24.0 hours.,245.0
64,"张新明, 韩念梅, 刘胜胆, 等. 7050铝合金厚板织构、拉伸性能及断裂韧性的不均匀性. 中国有色金属学报, 2010, 20(2): 202-208. DOI: CNKI: SUN: ZYXZ. 0. 2010-02-007",0.0,89.74,0.0,0.0,0.0,1.99,0.08,0.0,2.16,0.0,0.0,0.0,0.03,0.0,0.0,0.0,5.89,0.11,470,120,0,0,0,0,0.0,120,6.0,165,16.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,448.0
65,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",0.0,86.82,0.0,0.0,0.0,5.5,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,460,60,0,0,0,0,0.0,130,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 8.0 hours.,468.24
66,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",0.0,88.7,0.0,0.0,0.0,5.3,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,0.0,460,60,0,0,0,0,0.0,130,10.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 10.0 hours.,442.01
67,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",0.0,88.9,0.0,0.0,0.0,5.7,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,460,60,0,0,0,0,0.0,130,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 8.0 hours.,429.47
68,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",0.0,87.65,0.0,0.0,0.0,5.8,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,460,60,0,0,0,0,0.0,130,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 8.0 hours.,431.86
69,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",0.0,89.2,0.0,0.0,0.0,5.6,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,460,60,0,0,0,0,0.0,130,10.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 10.0 hours.,389.965
70,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,95,5.0,190,8.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 95.0℃ for 5.0 hours.,412.0
71,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,110,5.0,160,4.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 110.0℃ for 5.0 hours.,521.0
72,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,125,5.0,175,12.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 125.0℃ for 5.0 hours.,474.0
73,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,95,7.0,175,4.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 95.0℃ for 7.0 hours.,510.0
74,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,110,7.0,190,12.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 110.0℃ for 7.0 hours.,422.0
75,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,125,7.0,160,8.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 125.0℃ for 7.0 hours.,516.0
76,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,95,9.0,160,12.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 95.0℃ for 9.0 hours.,511.0
77,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,110,9.0,175,8.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 110.0℃ for 9.0 hours.,516.0
78,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",0.0,89.52,0.0,0.0,0.23,1.6,0.2,0.0,2.5,0.1,0.0,0.0,0.15,0.0,0.1,0.0,5.6,0.0,480,240,0,0,0,0,0.0,125,9.0,190,4.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 125.0℃ for 9.0 hours.,511.0
79,"张晓宇, 许晓静, 陈瑞芳, 等. 二次热压缩对Al-13. 0Zn-3. 16Mg-2. 8Cu-0. 2Zr-0. 07Sr合金组织和性能的影响. 轻合金加工技术, 2018, 46(10): 34-42. DOI: 10. 13979/j. 1007-7235. 2018. 10. 006. ",0.0,80.75999999999999,0.0,0.0,0.0,2.8,0.0,0.0,3.16,0.0,0.0,0.076,0.0,0.0,0.0,0.0,13.0,0.204,450,120,460,120,470,120,50.0,120,4.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 2h. the third heat treatment is Solution treatment at 470℃ for 2h. the fourth heat treatment is Cold rolling at 20℃ with 50.0% reduction. the fifth heat treatment is Aging at 120.0℃ for 4.0 hours.,734.0
80,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,763.0
81,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,190,0.2,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,753.0
82,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,190,0.2,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,720.0
83,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,190,0.25,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,718.0
84,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,190,0.35,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,738.0
85,"张蓉, 林高用, 伍利群. 双级均匀化对7055铝合金微结构与力学性能的影响. 武汉理工大学学报, 2011, 33(7): 1-4. DOI: CNKI: SUN: WHGY. 0. 2011-07-003. ",0.0,87.93,0.0,0.0,0.0,1.87,0.08,0.0,2.03,0.0,0.0,0.0,0.04,0.0,0.04,0.0,7.87,0.14,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,613.0
86,"张坤, 刘志义, 叶呈武, et al. Evolution of undissolved phases in high-zinc content super-high strength aluminum alloy during ageing. 中国有色金属学会会刊（英文版）, 2004, 14(2): 356-361. DOI: 10. 1016/j. scriptamat. 2003. 12. 020. ",0.0,83.17,0.0,0.0,0.0,2.48,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.15,450,120,460,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,750.0
87,"张坤, 刘志义, 叶呈武, et al. Evolution of undissolved phases in high-zinc content super-high strength aluminum alloy during ageing. 中国有色金属学会会刊（英文版）, 2004, 14(2): 356-361. DOI: 10. 1016/j. scriptamat. 2003. 12. 020. ",0.2,82.87,0.01,0.0,0.0,2.4,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.15,450,120,470,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,770.0
88,"张君尧. 航空结构用高纯高韧性铝合金的进度. 轻金属, 1994(6): 54-57. DOI: CNKI: SUN: QJSS. 0. 1994-06-012. ",0.0,93.1,0.0,0.0,0.05,4.3,0.15,0.0,1.5,0.6,0.0,0.0,0.1,0.0,0.075,0.0,0.125,0.0,493,60,0,0,0,0,0.0,190,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,490.0
89,"张君尧. 航空结构用高纯高韧性铝合金的进度. 轻金属, 1994(6): 54-57. DOI: CNKI: SUN: QJSS. 0. 1994-06-012. ",0.0,92.85,0.0,0.0,0.05,4.3,0.25,0.0,1.5,0.6,0.0,0.0,0.25,0.0,0.075,0.0,0.125,0.0,493,60,0,0,0,0,0.0,190,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,480.0
90,"张君尧. 航空结构用高纯高韧性铝合金的进度. 轻金属, 1994(6): 54-57. DOI: CNKI: SUN: QJSS. 0. 1994-06-012. ",0.0,94.25,0.0,0.0,0.0,3.3,0.1,0.0,1.5,0.6,0.0,0.0,0.075,0.0,0.05,0.0,0.125,0.0,493,60,0,0,0,0,0.0,190,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,460.0
91,"张静, 杨亮, 左汝林. 固溶时效工艺对7055铝合金组织和力学性能的影响. 稀有金属材料与工程, 2015, 44(4): 956-960. DOI: CNKI: SUN: COSE. 0. 2015-04-036. ",0.0,86.88,0.0,0.0,0.0,2.4,0.14,0.0,2.2,0.05,0.0,0.0,0.05,0.0,0.03,0.0,8.1,0.15,470,20,485,20,0,0,0.0,135,16.0,190,0.15,0,0.0,the first heat treatment is Solution treatment at 470℃ for 20.0min. the second heat treatment is Solution treatment at 485℃ for 20.0min. the third heat treatment is Aging at 135.0℃ for 16.0 hours.,694.0
92,"张景玉. 热变形(压缩、ECAP)-预回复对超高强铝合金Al-10. 78Zn-2. 78Mg-2. 59Cu-0. 22Zr-0. 047Sr组织性能及各向异性的影响. 江苏大学, 2016. DOI: 10. 7666/d. D823275. ",0.0,83.583,0.0,0.0,0.0,2.59,0.0,0.0,2.78,0.0,0.0,0.047,0.0,0.0,0.0,0.0,10.78,0.22,450,120,460,120,470,120,0.0,120,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 2h. the third heat treatment is Solution treatment at 470℃ for 2h. the fourth heat treatment is Aging at 120.0℃ for 48.0 hours.,710.7
93,"岳庚新. 7055铝合金的热处理工艺研究. 北华航天工业学院, 2014. DOI: 10. 7666/d. D503407. ",0.0,87.115,0.0,0.0,0.02,2.44,0.08,0.0,1.98,0.025,0.0,0.0,0.05,0.0,0.03,0.0,8.13,0.13,450,180,475,180,0,0,0.0,120,24.0,170,0.5,120,24.0,the first heat treatment is Solution treatment at 450℃ for 3h. the second heat treatment is Solution treatment at 475℃ for 3h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,688.7
94,"岳庚新. 7055铝合金的热处理工艺研究. 北华航天工业学院, 2014. DOI: 10. 7666/d. D503407. ",0.0,87.115,0.0,0.0,0.02,2.44,0.08,0.0,1.98,0.025,0.0,0.0,0.05,0.0,0.03,0.0,8.13,0.13,450,180,475,180,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 3h. the second heat treatment is Solution treatment at 475℃ for 3h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,734.3
95,"岳庚新. 7055铝合金的热处理工艺研究. 北华航天工业学院, 2014. DOI: 10. 7666/d. D503407. ",0.0,87.115,0.0,0.0,0.02,2.44,0.08,0.0,1.98,0.025,0.0,0.0,0.05,0.0,0.03,0.0,8.13,0.13,450,180,475,180,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 3h. the second heat treatment is Solution treatment at 475℃ for 3h. the third heat treatment is Aging at 140.0℃ for 8.0 hours.,648.4
96,"杨文玲. Zn在2524, 2198合金中的微合金化研究. 中南大学, 2010. DOI: 10. 7666/d. y1720436. ",0.0,93.37,0.0,0.0,0.0,4.09,0.0,0.0,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.08,500,40,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 40.0min. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,493.0
97,"杨文玲. Zn在2524, 2198合金中的微合金化研究. 中南大学, 2010. DOI: 10. 7666/d. y1720436. ",0.0,93.87,0.0,0.0,0.0,4.05,0.0,0.0,1.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.08,500,40,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 40.0min. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,480.0
98,"杨文玲. Zn在2524, 2198合金中的微合金化研究. 中南大学, 2010. DOI: 10. 7666/d. y1720436. ",0.0,93.96,0.0,0.0,0.0,4.14,0.0,0.0,1.22,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,500,40,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 40.0min. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,472.0
99,"杨文玲. Zn在2524, 2198合金中的微合金化研究. 中南大学, 2010. DOI: 10. 7666/d. y1720436. ",0.0,94.58,0.0,0.0,0.0,3.95,0.0,0.46,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.1,500,60,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,485.0
100,"杨文玲. Zn在2524, 2198合金中的微合金化研究. 中南大学, 2010. DOI: 10. 7666/d. y1720436. ",0.0,93.06,0.0,0.0,0.0,3.86,0.0,0.9,1.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.1,500,40,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 40.0min. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,501.0
101,"杨文玲. Zn在2524, 2198合金中的微合金化研究. 中南大学, 2010. DOI: 10. 7666/d. y1720436. ",0.0,93.37,0.0,0.0,0.0,3.91,0.0,0.89,1.13,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,500,60,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,507.0
102,"杨守杰, 邢清源, 于海军, 等. 一种新型高锌Al-Zn-Mg-Cu合金的热处理工艺. 材料工程, 2016, 44(12): 41-47. DOI: 10. 11868/j. issn. 1001-4381. 2016. 12. 007. ",0.0,86.001,0.0,0.0,0.001,2.2,0.002,0.0,2.02,0.001,0.0,0.0,0.005,0.0,0.0,0.0,9.66,0.11,470,60,0,0,0,0,0.0,120,24.0,190,0.1,135,3.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,764.0
103,"杨守杰, 邢清源, 于海军, 等. 一种新型高锌Al-Zn-Mg-Cu合金的热处理工艺. 材料工程, 2016, 44(12): 41-47. DOI: 10. 11868/j. issn. 1001-4381. 2016. 12. 007. ",0.0,86.001,0.0,0.0,0.001,2.2,0.002,0.0,2.02,0.001,0.0,0.0,0.005,0.0,0.0,0.0,9.66,0.11,470,60,0,0,0,0,0.0,135,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 135.0℃ for 12.0 hours.,727.5
104,"杨守杰, 邢清源, 于海军, 等. 800MPa级Al-Zn-Mg-Cu系合金. 材料工程, 2018, 46(4): 82-90. DOI: 10. 11868/j. issn. 1001-4381. 2017. 000277. ",0.0,79.27,0.0,0.0,0.0,1.41,0.04,0.0,2.99,0.0,0.0,0.0,0.03,0.0,0.03,0.0,16.11,0.12,465,30,470,60,472,30,0.0,120,24.0,190,0.1,135,3.0,the first heat treatment is Solution treatment at 465℃ for 30.0min. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 472℃ for 30.0min. the fourth heat treatment is Aging at 120.0℃ for 24.0 hours.,810.0
