ID,Al(wt%),Si(wt%),Mn(wt%),Zn(wt%),Fe(wt%),Cu(wt%),Mg(wt%),Ti(wt%),Cr(wt%),Ni(wt%),Zr(wt%),Re(wt%),Ag(wt%),Li(wt%),V(wt%),Be(wt%),Sn(wt%),Ce(wt%),"Processing（T6:1),(T7X:2),(RRA:3),(T8:4),(T5:5),(只固溶:6),(挤压:7),(未描述:8),(只有均匀化:9)",总热处理工艺,ST（℃）多级固溶机制以|隔开,固溶时间（min）多级固溶机制以|隔开,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,UTS(MPa),References,Processing_Description,ST1,TIME1,ST2,TIME2,ST3,TIME3
47,82.16,0.0,0.0,13.0,0.0,1.8,2.8,0.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+475固溶1.5h+水淬+120℃时效20h,450|475,60|90,0.0,120,10.0,0,0.0,0,0.0,770.0,"张永安, 朱宝宏, 刘红伟, 等. Zn含量对喷射成形7×××系高强铝合金组织与性能的影响. 中国有色金属学报, 2005, 15(7): 1013-1018. DOI: 10. 3321/j. issn: 1004-0609. 2005. 07. 005. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 475℃ for 90.0min. the third heat treatment is Aging at 120.0℃ for 10.0 hours.,450,60,475,90,0,0
48,81.16,0.0,0.0,14.0,0.0,1.8,2.8,0.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+475固溶1.5h+水淬+120℃时效20h,450|475,60|90,0.0,120,10.0,0,0.0,0,0.0,750.0,"张永安, 朱宝宏, 刘红伟, 等. Zn含量对喷射成形7×××系高强铝合金组织与性能的影响. 中国有色金属学报, 2005, 15(7): 1013-1018. DOI: 10. 3321/j. issn: 1004-0609. 2005. 07. 005. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 475℃ for 90.0min. the third heat treatment is Aging at 120.0℃ for 10.0 hours.,450,60,475,90,0,0
49,80.16,0.0,0.0,15.0,0.0,1.8,2.8,0.0,0.0,0.1,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶1h+475固溶1.5h+水淬+120℃时效20h,450|475,60|90,0.0,120,10.0,0,0.0,0,0.0,620.0,"张永安, 朱宝宏, 刘红伟, 等. Zn含量对喷射成形7×××系高强铝合金组织与性能的影响. 中国有色金属学报, 2005, 15(7): 1013-1018. DOI: 10. 3321/j. issn: 1004-0609. 2005. 07. 005. ",the first heat treatment is Solution treatment at 450℃ for 1h. the second heat treatment is Solution treatment at 475℃ for 90.0min. the third heat treatment is Aging at 120.0℃ for 10.0 hours.,450,60,475,90,0,0
50,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,470℃固溶4h+水淬,470,240,0.0,0,0.0,0,0.0,0,0.0,545.0,"张训, 王淑青, 刘晓霏, 等. 7055超高强铝合金的固溶工艺研究. 特种铸造及有色合金, 2015, 35(2): 147-149. DOI: 10. 15980/j. tzzz. 2015. 02. 010. ",the first heat treatment is Solution treatment at 470℃ for 4h.,470,240,0,0,0,0
51,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,470℃固溶1h+水淬,470,60,0.0,0,0.0,0,0.0,0,0.0,554.0,"张训, 王淑青, 刘晓霏, 等. 7055超高强铝合金的固溶工艺研究. 特种铸造及有色合金, 2015, 35(2): 147-149. DOI: 10. 15980/j. tzzz. 2015. 02. 010. ",the first heat treatment is Solution treatment at 470℃ for 1h.,470,60,0,0,0,0
52,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,470℃固溶2h+水淬,470,120,0.0,0,0.0,0,0.0,0,0.0,543.0,"张训, 王淑青, 刘晓霏, 等. 7055超高强铝合金的固溶工艺研究. 特种铸造及有色合金, 2015, 35(2): 147-149. DOI: 10. 15980/j. tzzz. 2015. 02. 010. ",the first heat treatment is Solution treatment at 470℃ for 2h.,470,120,0,0,0,0
53,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,470℃固溶6h+水淬,470,360,0.0,0,0.0,0,0.0,0,0.0,526.0,"张训, 王淑青, 刘晓霏, 等. 7055超高强铝合金的固溶工艺研究. 特种铸造及有色合金, 2015, 35(2): 147-149. DOI: 10. 15980/j. tzzz. 2015. 02. 010. ",the first heat treatment is Solution treatment at 470℃ for 6h.,470,360,0,0,0,0
54,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶4h+水淬+120℃时效4h,470,240,0.0,120,4.0,0,0.0,0,0.0,660.0,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 4.0 hours.,470,240,0,0,0,0
55,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,470℃固溶4h+水淬+120℃时效0h,470,240,0.0,120,4.0,0,0.0,0,0.0,545.0,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 4.0 hours.,470,240,0,0,0,0
56,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶4h+水淬+120℃时效2h,470,240,0.0,120,2.0,0,0.0,0,0.0,601.0,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 2.0 hours.,470,240,0,0,0,0
57,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶4h+水淬+120℃时效8h,470,240,0.0,120,8.0,0,0.0,0,0.0,636.0,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 8.0 hours.,470,240,0,0,0,0
58,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶4h+水淬+120℃时效12h,470,240,0.0,120,12.0,0,0.0,0,0.0,626.0,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,470,240,0,0,0,0
59,87.374,0.06,0.003,8.06,0.13,2.0,2.21,0.001,0.002,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶4h+水淬+120℃时效24h,470,240,0.0,120,24.0,0,0.0,0,0.0,624.0,"张训, 高智勇, 叶茂, 等. 7055超高强铝合金的时效工艺. 金属热处理, 2015, 40(10): 181-186. DOI: 10. 13251/j. issn. 0254-6051. 2015. 10. 041. ",the first heat treatment is Solution treatment at 470℃ for 4h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,240,0,0,0,0
60,98.38,0.41,0.0,0.0,0.14,0.2,0.66,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,535℃固溶60min+水淬+175℃时效,535,60,0.0,175,24.0,0,0.0,0,0.0,296.0,"张新明, 周志乐, 唐建国, 等. Cr元素对Al-Mg-Si-Cu铝合金组织与性能的影响. 材料工程, 2013(12): 49-53, 58. DOI: 10. 3969/j. issn. 1001-4381. 2013. 12. 009. ",the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 175.0℃ for 24.0 hours.,535,60,0,0,0,0
61,98.27,0.4,0.0,0.0,0.14,0.21,0.69,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,535℃固溶60min+水淬+175℃时效,535,60,0.0,175,24.0,0,0.0,0,0.0,275.0,"张新明, 周志乐, 唐建国, 等. Cr元素对Al-Mg-Si-Cu铝合金组织与性能的影响. 材料工程, 2013(12): 49-53, 58. DOI: 10. 3969/j. issn. 1001-4381. 2013. 12. 009. ",the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 175.0℃ for 24.0 hours.,535,60,0,0,0,0
62,98.49,0.38,0.0,0.0,0.14,0.21,0.68,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,535℃固溶60min+水淬+175℃时效,535,60,0.0,175,24.0,0,0.0,0,0.0,265.0,"张新明, 周志乐, 唐建国, 等. Cr元素对Al-Mg-Si-Cu铝合金组织与性能的影响. 材料工程, 2013(12): 49-53, 58. DOI: 10. 3969/j. issn. 1001-4381. 2013. 12. 009. ",the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 175.0℃ for 24.0 hours.,535,60,0,0,0,0
63,98.6,0.4,0.0,0.0,0.12,0.22,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,535℃固溶60min+水淬+175℃时效,535,60,0.0,175,24.0,0,0.0,0,0.0,245.0,"张新明, 周志乐, 唐建国, 等. Cr元素对Al-Mg-Si-Cu铝合金组织与性能的影响. 材料工程, 2013(12): 49-53, 58. DOI: 10. 3969/j. issn. 1001-4381. 2013. 12. 009. ",the first heat treatment is Solution treatment at 535℃ for 1h. the second heat treatment is Aging at 175.0℃ for 24.0 hours.,535,60,0,0,0,0
64,89.74,0.03,0.0,5.89,0.08,1.99,2.16,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶2h+水淬+120℃一级时效6h+165℃二级时效16h,470,120,0.0,120,6.0,165,16.0,0,0.0,448.0,"张新明, 韩念梅, 刘胜胆, 等. 7050铝合金厚板织构、拉伸性能及断裂韧性的不均匀性. 中国有色金属学报, 2010, 20(2): 202-208. DOI: CNKI: SUN: ZYXZ. 0. 2010-02-007",the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 6.0 hours.,470,120,0,0,0,0
65,86.82,0.0,0.0,6.6,0.0,5.5,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,460℃固溶1h+水淬+130℃时效8h,460,60,0.0,130,8.0,0,0.0,0,0.0,468.24,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 8.0 hours.,460,60,0,0,0,0
66,88.7,0.0,0.0,4.45,0.0,5.3,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,460℃固溶1h+水淬+130℃时效10h,460,60,0.0,130,10.0,0,0.0,0,0.0,442.01,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 10.0 hours.,460,60,0,0,0,0
67,88.9,0.0,0.0,4.35,0.0,5.7,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,460℃固溶1h+水淬+130℃时效8h,460,60,0.0,130,8.0,0,0.0,0,0.0,429.47,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 8.0 hours.,460,60,0,0,0,0
68,87.65,0.0,0.0,5.4,0.0,5.8,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,460℃固溶1h+水淬+130℃时效8h,460,60,0.0,130,8.0,0,0.0,0,0.0,431.86,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 8.0 hours.,460,60,0,0,0,0
69,89.2,0.0,0.0,4.55,0.0,5.6,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,460℃固溶1h+水淬+130℃时效10h,460,60,0.0,130,10.0,0,0.0,0,0.0,389.965,"张勰. 合金元素对Al-Zn-Mg-Cu合金组织和性能的影响. 中南大学, 2010. DOI: 10. 7666/d. y1916614. ",the first heat treatment is Solution treatment at 460℃ for 1h. the second heat treatment is Aging at 130.0℃ for 10.0 hours.,460,60,0,0,0,0
70,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+95℃一级时效5h+190℃二级时效8h,480,240,0.0,95,5.0,190,8.0,0,0.0,412.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 95.0℃ for 5.0 hours.,480,240,0,0,0,0
71,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+110℃一级时效5h+160℃二级时效4h,480,240,0.0,110,5.0,160,4.0,0,0.0,521.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 110.0℃ for 5.0 hours.,480,240,0,0,0,0
72,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+125℃一级时效5h+175℃二级时效12h,480,240,0.0,125,5.0,175,12.0,0,0.0,474.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 125.0℃ for 5.0 hours.,480,240,0,0,0,0
73,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+95℃一级时效7h+175℃二级时效4h,480,240,0.0,95,7.0,175,4.0,0,0.0,510.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 95.0℃ for 7.0 hours.,480,240,0,0,0,0
74,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+110℃一级时效7h+190℃二级时效12h,480,240,0.0,110,7.0,190,12.0,0,0.0,422.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 110.0℃ for 7.0 hours.,480,240,0,0,0,0
75,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+125℃一级时效7h+160℃二级时效8h,480,240,0.0,125,7.0,160,8.0,0,0.0,516.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 125.0℃ for 7.0 hours.,480,240,0,0,0,0
76,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+95℃一级时效9h+160℃二级时效12h,480,240,0.0,95,9.0,160,12.0,0,0.0,511.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 95.0℃ for 9.0 hours.,480,240,0,0,0,0
77,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+110℃一级时效9h+175℃二级时效8h,480,240,0.0,110,9.0,175,8.0,0,0.0,516.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 110.0℃ for 9.0 hours.,480,240,0,0,0,0
78,89.52,0.15,0.1,5.6,0.2,1.6,2.5,0.1,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,480℃固溶4h+水淬+125℃一级时效9h+190℃二级时效4h,480,240,0.0,125,9.0,190,4.0,0,0.0,511.0,"张晓彧, 张宏伟, 高开运. 7175铝合金大型锻件热处理工艺研究. 轻合金加工技术, 2003, 31(2): 32-37. DOI: 10. 3969/j. issn. 1007-7235. 2003. 02. 010. ",the first heat treatment is Solution treatment at 480℃ for 4h. the second heat treatment is Aging at 125.0℃ for 9.0 hours.,480,240,0,0,0,0
79,80.75999999999999,0.0,0.0,13.0,0.0,2.8,3.16,0.0,0.0,0.0,0.204,0.076,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶2h+460℃固溶2h+470℃固溶2h+水淬+120℃时效24 h。,450|460|470,120|120|120,50.0,120,4.0,0,0.0,0,0.0,734.0,"张晓宇, 许晓静, 陈瑞芳, 等. 二次热压缩对Al-13. 0Zn-3. 16Mg-2. 8Cu-0. 2Zr-0. 07Sr合金组织和性能的影响. 轻合金加工技术, 2018, 46(10): 34-42. DOI: 10. 13979/j. 1007-7235. 2018. 10. 006. ",the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 2h. the third heat treatment is Solution treatment at 470℃ for 2h. the fourth heat treatment is Cold rolling at 20℃ with 50.0% reduction. the fifth heat treatment is Aging at 120.0℃ for 4.0 hours.,450,120,460,120,470,120
80,86.28,0.0,0.0,10.0,0.0,1.7,1.9,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶3h+水淬+120℃时效24h,470,180,0.0,120,24.0,0,0.0,0,0.0,763.0,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,180,0,0,0,0
81,86.28,0.0,0.0,10.0,0.0,1.7,1.9,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶3h+水淬+120℃一级时效24h+190℃二级时效5min,470,180,0.0,120,24.0,190,0.2,0,0.0,753.0,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,180,0,0,0,0
82,86.28,0.0,0.0,10.0,0.0,1.7,1.9,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶3h+水淬+120℃一级时效24h+190℃二级时效10min,470,180,0.0,120,24.0,190,0.2,0,0.0,720.0,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,180,0,0,0,0
83,86.28,0.0,0.0,10.0,0.0,1.7,1.9,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶3h+水淬+120℃一级时效24h+190℃二级时效15min,470,180,0.0,120,24.0,190,0.25,0,0.0,718.0,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,180,0,0,0,0
84,86.28,0.0,0.0,10.0,0.0,1.7,1.9,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶3h+水淬+120℃一级时效24h+190℃二级时效20min,470,180,0.0,120,24.0,190,0.35,0,0.0,738.0,"张瑞岩, 陈子勇, 聂祚仁. 高锌超高强铝合金强韧化工艺研究. 科学技术与工程, 2012, 20(28): 7175-7178. DOI: 10. 3969/j. issn. 1671-1815. 2012. 28. 005. ",the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,180,0,0,0,0
85,87.93,0.04,0.0,7.87,0.08,1.87,2.03,0.04,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,470℃固溶1h+水淬+120℃时效24h,470,60,0.0,120,24.0,0,0.0,0,0.0,613.0,"张蓉, 林高用, 伍利群. 双级均匀化对7055铝合金微结构与力学性能的影响. 武汉理工大学学报, 2011, 33(7): 1-4. DOI: CNKI: SUN: WHGY. 0. 2011-07-003. ",the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,470,60,0,0,0,0
86,83.17,0.0,0.0,12.2,0.0,2.48,2.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,450℃固溶2h+460℃固溶1h+水淬+120℃时效24h,450|460,120|60,0.0,120,24.0,0,0.0,0,0.0,750.0,"张坤, 刘志义, 叶呈武, et al. Evolution of undissolved phases in high-zinc content super-high strength aluminum alloy during ageing. 中国有色金属学会会刊（英文版）, 2004, 14(2): 356-361. DOI: 10. 1016/j. scriptamat. 2003. 12. 020. ",the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,450,120,460,60,0,0
87,82.87,0.0,0.0,12.1,0.0,2.4,2.27,0.0,0.0,0.0,0.15,0.0,0.2,0.0,0.0,0.01,0.0,0.0,1,450℃固溶2h+470℃固溶1h+水淬+120℃时效24h,450|470,120|60,0.0,120,24.0,0,0.0,0,0.0,770.0,"张坤, 刘志义, 叶呈武, et al. Evolution of undissolved phases in high-zinc content super-high strength aluminum alloy during ageing. 中国有色金属学会会刊（英文版）, 2004, 14(2): 356-361. DOI: 10. 1016/j. scriptamat. 2003. 12. 020. ",the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,450,120,470,60,0,0
88,93.1,0.1,0.6,0.125,0.15,4.3,1.5,0.075,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,493℃固溶+水淬+190℃时效12h,493,60,0.0,190,12.0,0,0.0,0,0.0,490.0,"张君尧. 航空结构用高纯高韧性铝合金的进度. 轻金属, 1994(6): 54-57. DOI: CNKI: SUN: QJSS. 0. 1994-06-012. ",the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,493,60,0,0,0,0
89,92.85,0.25,0.6,0.125,0.25,4.3,1.5,0.075,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,493℃固溶+水淬+190℃时效12h,493,60,0.0,190,12.0,0,0.0,0,0.0,480.0,"张君尧. 航空结构用高纯高韧性铝合金的进度. 轻金属, 1994(6): 54-57. DOI: CNKI: SUN: QJSS. 0. 1994-06-012. ",the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,493,60,0,0,0,0
90,94.25,0.075,0.6,0.125,0.1,3.3,1.5,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,493℃固溶+水淬+190℃时效12h,493,60,0.0,190,12.0,0,0.0,0,0.0,460.0,"张君尧. 航空结构用高纯高韧性铝合金的进度. 轻金属, 1994(6): 54-57. DOI: CNKI: SUN: QJSS. 0. 1994-06-012. ",the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,493,60,0,0,0,0
91,86.88,0.05,0.05,8.1,0.14,2.4,2.2,0.03,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,470℃固溶20min+485℃固溶20min+水淬+135℃一级时效16h+190℃二级时效10min,470|485,20|20,0.0,135,16.0,190,0.15,0,0.0,694.0,"张静, 杨亮, 左汝林. 固溶时效工艺对7055铝合金组织和力学性能的影响. 稀有金属材料与工程, 2015, 44(4): 956-960. DOI: CNKI: SUN: COSE. 0. 2015-04-036. ",the first heat treatment is Solution treatment at 470℃ for 20.0min. the second heat treatment is Solution treatment at 485℃ for 20.0min. the third heat treatment is Aging at 135.0℃ for 16.0 hours.,470,20,485,20,0,0
