structure,exfoliation_en,structure_description
"Full Formula (Nb4 Co4 Te8)
Reduced Formula: NbCoTe2
abc   :   6.352074   7.797617  24.960256
angles:  98.585492  90.000000  90.000000
pbc   :       True       True       True
Sites (16)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Nb    0.483005  0.197304  0.090328  [0.0, 0.0, 0.0]
  1  Nb    0.516995  0.802695  0.099351  [0.0, 0.0, 0.0]
  2  Nb    0.983005  0.302695  0.099351  [0.0, 0.0, 0.0]
  3  Nb    0.016995  0.697305  0.090328  [0.0, 0.0, 0.0]
  4  Co    0.853694  0.977181  0.062474  [0.0, 0.0, 0.0]
  5  Co    0.353694  0.522819  0.127203  [0.0, 0.0, 0.0]
  6  Co    0.646306  0.477181  0.062474  [0.0, 0.0, 0.0]
  7  Co    0.146306  0.022819  0.127203  [0.0, 0.0, 0.0]
  8  Te    0.25426   0.433392  0.025149  [0.0, 0.0, 0.0]
  9  Te    0.747193  0.694936  0.000122  [0.0, 0.0, 0.0]
 10  Te    0.247193  0.805064  0.189557  [0.0, 0.0, 0.0]
 11  Te    0.75426   0.066608  0.16453   [0.0, 0.0, 0.0]
 12  Te    0.752807  0.194936  0.000122  [0.0, 0.0, 0.0]
 13  Te    0.252807  0.305064  0.189557  [0.0, 0.0, 0.0]
 14  Te    0.24574   0.933392  0.025149  [0.0, 0.0, 0.0]
 15  Te    0.74574   0.566608  0.16453   [0.0, 0.0, 0.0]",80.4718750000002,"NbCoTe2 crystallizes in the monoclinic P2_1/c space group. The structure is two-dimensional and consists of one NbCoTe2 sheet oriented in the (0, 0, 1) direction. Nb(1) is bonded in a 9-coordinate geometry to four equivalent Co(1), two equivalent Te(2), and three equivalent Te(1) atoms. There are a spread of Nb(1)-Co(1) bond distances ranging from 2.60-2.94 Å. There is one shorter (2.83 Å) and one longer (2.89 Å) Nb(1)-Te(2) bond length. There are a spread of Nb(1)-Te(1) bond distances ranging from 2.83-3.01 Å. Co(1) is bonded in a 9-coordinate geometry to four equivalent Nb(1), one Co(1), two equivalent Te(1), and two equivalent Te(2) atoms. The Co(1)-Co(1) bond length is 2.45 Å. There is one shorter (2.62 Å) and one longer (2.66 Å) Co(1)-Te(1) bond length. There is one shorter (2.55 Å) and one longer (2.59 Å) Co(1)-Te(2) bond length. There are two inequivalent Te sites. In the first Te site, Te(1) is bonded in a 5-coordinate geometry to three equivalent Nb(1) and two equivalent Co(1) atoms. In the second Te site, Te(2) is bonded in a 4-coordinate geometry to two equivalent Nb(1) and two equivalent Co(1) atoms."
"Full Formula (Mn2 Se2)
Reduced Formula: MnSe
abc   :   3.576771   3.576771  26.246356
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Mn    0.864359  0.864359  0.118995  [0.0, 0.0, 0.0]
  1  Mn    0.364359  0.364359  0.118995  [0.0, 0.0, 0.0]
  2  Se    0.864359  0.364359  0.178936  [0.0, 0.0, 0.0]
  3  Se    0.364359  0.864359  0.059054  [0.0, 0.0, 0.0]",81.84250000000004,"MnSe crystallizes in the tetragonal P4/nmm space group. The structure is two-dimensional and consists of one MnSe sheet oriented in the (0, 0, 1) direction. Mn(1) is bonded to four equivalent Se(1) atoms to form a mixture of distorted corner and edge-sharing MnSe4 tetrahedra. All Mn(1)-Se(1) bond lengths are 2.38 Å. Se(1) is bonded in a 4-coordinate geometry to four equivalent Mn(1) atoms."
"Full Formula (Al2 H2 O4)
Reduced Formula: AlHO2
abc   :   2.928467   3.702499  26.333641
angles:  90.000000 100.330019  90.000000
pbc   :       True       True       True
Sites (8)
  #  SP           a     b         c  velocities
---  ----  --------  ----  --------  ---------------
  0  Al    0.697866  0.75  0.087942  [0.0, 0.0, 0.0]
  1  Al    0.302129  0.25  0.152572  [0.0, 0.0, 0.0]
  2  H     0.062334  0.75  0.003824  [0.0, 0.0, 0.0]
  3  H     0.937685  0.25  0.236692  [0.0, 0.0, 0.0]
  4  O     0.1223    0.75  0.041083  [0.0, 0.0, 0.0]
  5  O     0.721837  0.25  0.102791  [0.0, 0.0, 0.0]
  6  O     0.278152  0.75  0.137725  [0.0, 0.0, 0.0]
  7  O     0.877698  0.25  0.199432  [0.0, 0.0, 0.0]",68.47100000000061,"AlOOH crystallizes in the monoclinic P2_1/m space group. The structure is two-dimensional and consists of one AlOOH sheet oriented in the (0, 0, 1) direction. Al(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form a mixture of corner and edge-sharing AlO6 octahedra. The corner-sharing octahedral tilt angles are 23°. Both Al(1)-O(1) bond lengths are 1.90 Å. There are two shorter (1.89 Å) and two longer (1.95 Å) Al(1)-O(2) bond lengths. H(1) is bonded in a single-bond geometry to one O(1) atom. The H(1)-O(1) bond length is 0.97 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a distorted trigonal planar geometry to two equivalent Al(1) and one H(1) atom. In the second O site, O(2) is bonded to four equivalent Al(1) atoms to form a mixture of corner and edge-sharing OAl4 trigonal pyramids."
"Full Formula (Co1 O2)
Reduced Formula: CoO2
abc   :   2.817350   2.817350  24.551775
angles:  90.000000  90.000000 120.000006
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Co    0.269054  0.929012  0.092697  [0.0, 0.0, 0.0]
  1  O     0.602387  0.595679  0.130762  [0.0, 0.0, 0.0]
  2  O     0.935721  0.262345  0.054633  [0.0, 0.0, 0.0]",66.60233333333298,"Lix0CoO2 is trigonal omega-like structured and crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one Lix0CoO2 sheet oriented in the (0, 0, 1) direction. Co(1) is bonded to six equivalent O(1) atoms to form edge-sharing CoO6 octahedra. All Co(1)-O(1) bond lengths are 1.88 Å. O(1) is bonded in a distorted T-shaped geometry to three equivalent Co(1) atoms."
"Full Formula (Bi4 Br12)
Reduced Formula: BiBr3
abc   :   7.172737  12.427234  23.445848
angles:  90.000000  98.059914  90.000000
pbc   :       True       True       True
Sites (16)
  #  SP           a         b          c  velocities
---  ----  --------  --------  ---------  ---------------
  0  Bi    0.923326  0.666643   0.923357  [0.0, 0.0, 0.0]
  1  Bi    0.423326  0.833357   0.923357  [0.0, 0.0, 0.0]
  2  Bi    0.923624  0.333357   0.923593  [0.0, 0.0, 0.0]
  3  Bi    0.423624  0.166643   0.923593  [0.0, 0.0, 0.0]
  4  Br    0.719405  0.82909    0.851127  [0.0, 0.0, 0.0]
  5  Br    0.732106  0.499801   0.851248  [0.0, 0.0, 0.0]
  6  Br    0.627195  0.670825   0.995549  [0.0, 0.0, 0.0]
  7  Br    0.219405  0.67091    0.851127  [0.0, 0.0, 0.0]
  8  Br    0.127195  0.829175   0.995549  [0.0, 0.0, 0.0]
  9  Br    0.114844  0.500199   0.995702  [0.0, 0.0, 0.0]
 10  Br    0.614844  0.999801   0.995702  [0.0, 0.0, 0.0]
 11  Br    0.232106  0.000199   0.851248  [0.0, 0.0, 0.0]
 12  Br    0.719755  0.170825   0.851401  [0.0, 0.0, 0.0]
 13  Br    0.627545  0.329091  -0.004177  [0.0, 0.0, 0.0]
 14  Br    0.219755  0.329175   0.851401  [0.0, 0.0, 0.0]
 15  Br    0.127545  0.17091   -0.004177  [0.0, 0.0, 0.0]",81.01406249999998,"BiBr3 is Bismuth triodide-like structured and crystallizes in the monoclinic P2_1/c space group. The structure is two-dimensional and consists of one BiBr3 sheet oriented in the (0, 0, 1) direction. Bi(1) is bonded to six equivalent Br(1,2,3) atoms to form edge-sharing BiBr6 octahedra. All Bi(1)-Br(1,2,3) bond lengths are 2.90 Å. Br(1,2,3) is bonded in an L-shaped geometry to two equivalent Bi(1) atoms."
"Full Formula (Y2 Br2 O2)
Reduced Formula: YBrO
abc   :   3.833462   3.833462  30.308701
angles:  90.000000  90.000000 120.000635
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Br    0.333335  0.666665  0.556048  [0.0, 0.0, 0.0]
  1  Br    0.333336  0.666664  0.777279  [0.0, 0.0, 0.0]
  2  O     0         1         0.638403  [0.0, 0.0, 0.0]
  3  O     0.666664  0.333336  0.694933  [0.0, 0.0, 0.0]
  4  Y     0.666669  0.333331  0.619531  [0.0, 0.0, 0.0]
  5  Y     0.999995  5e-06     0.713806  [0.0, 0.0, 0.0]",37.02383333333259,"YOBr crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one YOBr sheet oriented in the (0, 0, 1) direction. Y(1) is bonded in a 7-coordinate geometry to four equivalent O(1) and three equivalent Br(1) atoms. All Y(1)-O(1) bond lengths are 2.29 Å. All Y(1)-Br(1) bond lengths are 2.93 Å. O(1) is bonded to four equivalent Y(1) atoms to form a mixture of corner and edge-sharing OY4 tetrahedra. Br(1) is bonded in a 3-coordinate geometry to three equivalent Y(1) atoms."
"Full Formula (Mg1 Re2 O8)
Reduced Formula: Mg(ReO4)2
abc   :   5.756231   5.756231  27.011491
angles:  90.000000  90.000000 119.999995
pbc   :       True       True       True
Sites (11)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Mg    0         0         0.870213  [0.0, 0.0, 0.0]
  1  O     0.79165   0.128637  0.914335  [0.0, 0.0, 0.0]
  2  O     0.871363  0.663014  0.914335  [0.0, 0.0, 0.0]
  3  O     0.663014  0.79165   0.826091  [0.0, 0.0, 0.0]
  4  O     0.336986  0.20835   0.914335  [0.0, 0.0, 0.0]
  5  O     0.128637  0.336986  0.826091  [0.0, 0.0, 0.0]
  6  O     0.20835   0.871363  0.826091  [0.0, 0.0, 0.0]
  7  O     0.666666  0.333332  0.999903  [0.0, 0.0, 0.0]
  8  O     0.333334  0.666668  0.740523  [0.0, 0.0, 0.0]
  9  Re    0.666666  0.333332  0.936064  [0.0, 0.0, 0.0]
 10  Re    0.333334  0.666668  0.804362  [0.0, 0.0, 0.0]",70.60972727272753,"Mg(ReO4)2 crystallizes in the trigonal P-3 space group. The structure is two-dimensional and consists of one Mg(ReO4)2 sheet oriented in the (0, 0, 1) direction. Mg(1) is bonded to six equivalent O(1) atoms to form MgO6 octahedra that share corners with six equivalent Re(1)O4 tetrahedra. All Mg(1)-O(1) bond lengths are 2.07 Å. Re(1) is bonded to one O(2) and three equivalent O(1) atoms to form ReO4 tetrahedra that share corners with three equivalent Mg(1)O6 octahedra. The corner-sharing octahedral tilt angles are 21°. The Re(1)-O(2) bond length is 1.72 Å. All Re(1)-O(1) bond lengths are 1.76 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a bent 150 degrees geometry to one Mg(1) and one Re(1) atom. In the second O site, O(2) is bonded in a single-bond geometry to one Re(1) atom."
"Full Formula (Bi2 O2 F2)
Reduced Formula: BiOF
abc   :   3.968686   3.968686  30.474493
angles:  90.000000  90.000000 119.999993
pbc   :       True       True       True
Sites (6)
  #  SP            a          b         c  velocities
---  ----  ---------  ---------  --------  ---------------
  0  Bi     0.666667   0.333333  0.063108  [0.0, 0.0, 0.0]
  1  Bi    -0         -0         0.160844  [0.0, 0.0, 0.0]
  2  O     -0         -0         0.087081  [0.0, 0.0, 0.0]
  3  O      0.666667   0.333333  0.136872  [0.0, 0.0, 0.0]
  4  F      0.333333   0.666667  0.03113   [0.0, 0.0, 0.0]
  5  F      0.333333   0.666667  0.192822  [0.0, 0.0, 0.0]",87.05199999999991,"BiOF is Cotunnite-derived structured and crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one BiOF sheet oriented in the (0, 0, 1) direction. Bi(1) is bonded in a 7-coordinate geometry to four equivalent O(1) and three equivalent F(1) atoms. There is one shorter (2.25 Å) and three longer (2.40 Å) Bi(1)-O(1) bond lengths. All Bi(1)-F(1) bond lengths are 2.49 Å. O(1) is bonded to four equivalent Bi(1) atoms to form a mixture of corner and edge-sharing OBi4 tetrahedra. F(1) is bonded in a trigonal non-coplanar geometry to three equivalent Bi(1) atoms."
"Full Formula (Ni1 Te1 O4)
Reduced Formula: NiTeO4
abc   :   3.110733   5.293604  21.798178
angles:  92.927614  90.000000  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP      a         b         c  velocities
---  ----  ---  --------  --------  ---------------
  0  Ni    0.5  0.549072  0.049072  [0.0, 0.0, 0.0]
  1  Te    0    0.049072  0.049072  [0.0, 0.0, 0.0]
  2  O     0    0.740801  0.091672  [0.0, 0.0, 0.0]
  3  O     0    0.357343  0.006472  [0.0, 0.0, 0.0]
  4  O     0.5  0.212279  0.097976  [0.0, 0.0, 0.0]
  5  O     0.5  0.885866  0.000169  [0.0, 0.0, 0.0]",68.94950000000044,"NiTeO4 is trigonal omega-derived structured and crystallizes in the monoclinic P2/m space group. The structure is two-dimensional and consists of one NiTeO4 sheet oriented in the (0, 0, 1) direction. Ni(1) is bonded to two equivalent O(2) and four equivalent O(1) atoms to form NiO6 octahedra that share edges with two equivalent Ni(1)O6 octahedra and edges with four equivalent Te(1)O6 octahedra. Both Ni(1)-O(2) bond lengths are 2.12 Å. All Ni(1)-O(1) bond lengths are 2.05 Å. Te(1) is bonded to two equivalent O(1) and four equivalent O(2) atoms to form TeO6 octahedra that share edges with two equivalent Te(1)O6 octahedra and edges with four equivalent Ni(1)O6 octahedra. Both Te(1)-O(1) bond lengths are 1.92 Å. All Te(1)-O(2) bond lengths are 2.05 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a distorted trigonal non-coplanar geometry to two equivalent Ni(1) and one Te(1) atom. In the second O site, O(2) is bonded in a distorted T-shaped geometry to one Ni(1) and two equivalent Te(1) atoms."
"Full Formula (Zr1 Ti1 Te4)
Reduced Formula: ZrTiTe4
abc   :   6.718059   3.871191  26.942834
angles:  90.000000  90.032873  90.000000
pbc   :       True       True       True
Sites (6)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Zr    0.517062  0.894183  0.12913   [0.0, 0.0, 0.0]
  1  Ti    0.017062  0.394183  0.12913   [0.0, 0.0, 0.0]
  2  Te    0.173441  0.894183  0.193577  [0.0, 0.0, 0.0]
  3  Te    0.694341  0.394183  0.195754  [0.0, 0.0, 0.0]
  4  Te    0.339783  0.394183  0.062506  [0.0, 0.0, 0.0]
  5  Te    0.860683  0.894183  0.064683  [0.0, 0.0, 0.0]",113.1188333333335,"TiZrTe4 is trigonal omega-derived structured and crystallizes in the monoclinic P2/m space group. The structure is two-dimensional and consists of one TiZrTe4 sheet oriented in the (0, 0, 1) direction. Zr(1) is bonded to two equivalent Te(1) and four equivalent Te(2) atoms to form ZrTe6 octahedra that share edges with two equivalent Zr(1)Te6 octahedra and edges with four equivalent Ti(1)Te6 octahedra. Both Zr(1)-Te(1) bond lengths are 2.89 Å. All Zr(1)-Te(2) bond lengths are 2.90 Å. Ti(1) is bonded to two equivalent Te(2) and four equivalent Te(1) atoms to form TiTe6 octahedra that share edges with two equivalent Ti(1)Te6 octahedra and edges with four equivalent Zr(1)Te6 octahedra. Both Ti(1)-Te(2) bond lengths are 2.82 Å. All Ti(1)-Te(1) bond lengths are 2.80 Å. There are two inequivalent Te sites. In the first Te site, Te(1) is bonded in a distorted T-shaped geometry to one Zr(1) and two equivalent Ti(1) atoms. In the second Te site, Te(2) is bonded in a distorted T-shaped geometry to two equivalent Zr(1) and one Ti(1) atom."
"Full Formula (Si6 H2)
Reduced Formula: Si3H
abc   :   3.873072   3.873072  31.302199
angles:  90.000000  90.000000 120.000007
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Si    0.333333  0.666667  0.066509  [0.0, 0.0, 0.0]
  1  Si    0.666667  0.333333  0.091249  [0.0, 0.0, 0.0]
  2  Si    0.666667  0.333333  0.167623  [0.0, 0.0, 0.0]
  3  Si    0.333333  0.666667  0.193444  [0.0, 0.0, 0.0]
  4  Si    0.333333  0.666667  0.269818  [0.0, 0.0, 0.0]
  5  Si    0.666667  0.333333  0.294558  [0.0, 0.0, 0.0]
  6  H     0.333333  0.666667  0.018271  [0.0, 0.0, 0.0]
  7  H     0.666667  0.333333  0.342796  [0.0, 0.0, 0.0]",25.958624999999905,"Si3H crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one Si3H sheet oriented in the (0, 0, 1) direction. There are three inequivalent Si sites. In the first Si site, Si(1) is bonded in a single-bond geometry to three equivalent Si(2) and one H(1) atom. All Si(1)-Si(2) bond lengths are 2.37 Å. The Si(1)-H(1) bond length is 1.51 Å. In the second Si site, Si(2) is bonded to one Si(3) and three equivalent Si(1) atoms to form corner-sharing SiSi4 tetrahedra. The Si(2)-Si(3) bond length is 2.39 Å. In the third Si site, Si(3) is bonded to one Si(2) and three equivalent Si(3) atoms to form corner-sharing SiSi4 tetrahedra. All Si(3)-Si(3) bond lengths are 2.38 Å. H(1) is bonded in a single-bond geometry to one Si(1) atom."
"Full Formula (Co1 O2)
Reduced Formula: CoO2
abc   :   2.871736   2.871736  25.455227
angles:  90.000000  90.000000 119.999998
pbc   :       True       True       True
Sites (3)
  #  SP           a         b         c  velocities
---  ----  --------  --------  --------  ---------------
  0  Co    0.666667  0.333333  0.102683  [0.0, 0.0, 0.0]
  1  O     0.666667  0.333333  0.040384  [0.0, 0.0, 0.0]
  2  O     0.666667  0.333333  0.164981  [0.0, 0.0, 0.0]",49.87433333333336,Lix0CoO2 is Cyanogen Chloride-derived structured and crystallizes in the hexagonal P6/mmm space group. The structure is zero-dimensional and consists of one Lix0CoO2 cluster. Co(1) is bonded in a linear geometry to two equivalent O(1) atoms. Both Co(1)-O(1) bond lengths are 1.59 Å. O(1) is bonded in a single-bond geometry to one Co(1) atom.
"Full Formula (V1 O2)
Reduced Formula: VO2
abc   :   2.899181   2.899181  26.380600
angles:  90.000000  90.000000 120.000130
pbc   :       True       True       True
Sites (3)
  #  SP           a          b         c  velocities
---  ----  --------  ---------  --------  ---------------
  0  O     0.333333   0.666667  0.159266  [0.0, 0.0, 0.0]
  1  O     0.666667   0.333333  0.234227  [0.0, 0.0, 0.0]
  2  V     0         -0         0.196747  [0.0, 0.0, 0.0]",58.829666666667,"VO2 is trigonal omega-like structured and crystallizes in the trigonal P-3m1 space group. The structure is two-dimensional and consists of one VO2 sheet oriented in the (0, 0, 1) direction. V(1) is bonded to six equivalent O(1) atoms to form edge-sharing VO6 octahedra. All V(1)-O(1) bond lengths are 1.94 Å. O(1) is bonded in a distorted T-shaped geometry to three equivalent V(1) atoms."
"Full Formula (Te1 O3)
Reduced Formula: TeO3
abc   :   3.757948   3.757948  31.754374
angles:  90.000000  90.000000 120.000000
pbc   :       True       True       True
Sites (4)
  #  SP           a          b         c  velocities
---  ----  --------  ---------  --------  ---------------
  0  Te    0.333333   0.666667  0.092541  [0.0, 0.0, 0.0]
  1  O     0.333333   0.666667  0.149118  [0.0, 0.0, 0.0]
  2  O     0.333333   0.666667  0.035965  [0.0, 0.0, 0.0]
  3  O     0         -0         0.092541  [0.0, 0.0, 0.0]",49.33549999999976,"TeO3 crystallizes in the hexagonal P-6m2 space group. The structure is two-dimensional and consists of one TeO3 sheet oriented in the (0, 0, 1) direction. Te(1) is bonded to two equivalent O(1) and three equivalent O(2) atoms to form corner-sharing TeO5 trigonal bipyramids. Both Te(1)-O(1) bond lengths are 1.80 Å. All Te(1)-O(2) bond lengths are 2.17 Å. There are two inequivalent O sites. In the first O site, O(1) is bonded in a single-bond geometry to one Te(1) atom. In the second O site, O(2) is bonded in a trigonal planar geometry to three equivalent Te(1) atoms."
